G1	G2	0.721072467916607
G1	G3	0.269810600639282
G1	G4	0.407785888077859
G1	G7	0.468407995801727
G1	G9	0.26809312532799
G2	G1	0.721072467916607
G2	G3	0.457793044224989
G2	G7	0.282505605648585
G2	G9	0.352316206287868
G3	G1	0.269810600639282
G3	G2	0.457793044224989
G3	G8	0.293979294880969
G3	G9	0.334740708935642
G4	G1	0.407785888077859
G5	G6	0.301698392252278
G6	G5	0.301698392252278
G6	G8	0.272768474786508
G7	G1	0.468407995801727
G7	G2	0.282505605648585
G8	G3	0.293979294880969
G8	G6	0.272768474786508
G9	G1	0.26809312532799
G9	G2	0.352316206287868
G9	G3	0.334740708935642
