G1	G7	0.58603982979998
G7	G1	0.545381725046716
G7	G8	0.46197858399846
G6	G2	0.429303407955394
G2	G6	0.407096521331881
G8	G4	0.346592597545277
G6	G3	0.32496963935658
G7	G5	0.311225818301633
G2	G10	0.276770909948861
G8	G1	0.266834107491145
G1	G10	0.260098353595128
G1	G8	0.25146229504904
G7	G6	0.238611553436871
G4	G3	0.180222546426458
G8	G9	0.175198363218059
G2	G5	0.166591152609726
G3	G4	0.164255035432094
G7	G10	0.143974634761512
G2	G3	0.141765446310183
G3	G6	0.137334757925961
G6	G7	0.137102432263555
G6	G5	0.135140302986238
G4	G9	0.129272932768262
