G2	G5	0.298735747340299
G2	G6	0.432527074089977
G2	G7	0.416778779638376
G2	G8	0.652120604932971
G2	G9	0.423708820797044
G2	G10	0.299475215877105
G4	G5	0.302213634845666
G4	G9	0.267327736424665
G5	G2	0.298735747340299
G5	G4	0.302213634845666
G5	G6	0.341343447354611
G5	G9	0.391577681859066
G6	G2	0.432527074089977
G6	G5	0.341343447354611
G6	G8	0.35459186107533
G7	G2	0.416778779638376
G7	G8	0.535065120938886
G8	G2	0.652120604932971
G8	G6	0.35459186107533
G8	G7	0.535065120938886
G9	G2	0.423708820797044
G9	G4	0.267327736424665
G9	G5	0.391577681859066
G10	G2	0.299475215877105
