G8	G7	0.648606191722351
G8	G2	0.578325847425076
G7	G8	0.483146977053343
G5	G9	0.371822386842853
G9	G4	0.364007426703484
G3	G10	0.353059151232634
G7	G6	0.336226970321964
G9	G5	0.292697319525758
G2	G8	0.282361892672318
G2	G6	0.267917225523127
G4	G5	0.263610195516174
G5	G3	0.215926778290091
G5	G1	0.195730952605565
G4	G9	0.194161176861786
G10	G3	0.189395080546739
G5	G4	0.164391850980773
G5	G10	0.160776132057023
G2	G1	0.153964973746391
G2	G3	0.153733783965496
G6	G1	0.130613312899393
G6	G7	0.126874091716002
G6	G9	0.120234332266069
G5	G6	0.114694965074489
